ID,collection_date,longitude,latitude
2285,2024-12-25,3993969.10115726,2954504.40222218
2286,2024-12-13,3992881.92991144,2958797.52806255
2287,2024-12-12,4006981.02047044,2963216.46489016
2288,2024-12-30,3995956.98882537,2958685.14625312
2289,2024-12-04,3989975.91634229,2953695.52801197
2290,2024-12-10,4016306.80115431,2964248.17080748
2291,2024-12-24,4031648.17447885,2974221.54581097
2292,2024-12-20,4029123.41155617,2960927.6830896
2293,2024-12-09,3995884.54909046,2969839.36793477
2294,2024-12-24,3994030.9979305,2954775.51314256
2295,2024-12-11,3996188.07425678,2955166.36776474
2296,2024-12-12,4033750.62452269,2961032.46786748
2297,2024-12-11,3985252.72336676,2954113.30763377
2298,2024-12-21,3994856.58946917,2956244.35814477
2299,2024-12-26,4011458.49321995,2956323.80654632
2300,2024-12-27,4019488.3222044,2964515.48793935
2301,2024-12-28,3982113.10525565,2972804.76384271
2302,2024-12-27,3986495.85205405,2953120.15922443
2303,2024-12-24,3985389.15692037,2968313.86271272
2304,2024-12-17,4026933.13320708,2963516.13868531
2305,2024-12-10,3985889.35433767,2960411.57790679
2306,2024-12-12,4009907.38684626,2952219.05582892
2307,2024-12-22,3990020.09238311,2951931.71162509
2308,2024-12-26,3986058.31591257,2961246.81012835
2309,2024-12-19,4001807.20935927,2956638.68218078
2310,2024-12-24,3985590.47405591,2959980.64030012
2311,2024-12-17,4010957.62685596,2965630.77064037
2312,2024-12-25,3990395.94384094,2952297.15731137
2313,2024-12-29,4005844.97796629,2959979.76588045
2314,2024-12-03,4000185.49387425,2956335.88241384
2315,2024-12-18,3962900.97098475,2973678.02119907
2316,2024-12-22,3997077.94119321,2968837.30301441
2317,2024-12-08,3988110.06098772,2960623.41235468
2318,2024-12-28,3985533.51998813,2957705.11624936
2319,2024-12-25,3983885.11108005,2960557.01724275
2320,2024-12-21,4001488.45575024,2952254.38364001
2321,2024-12-24,4003808.55451495,2956779.62160143
2322,2024-12-11,3994156.4282758,2958796.55598708
2323,2024-12-09,3994533.87205934,2951624.42958712
2324,2024-12-09,4013716.74221495,2958577.84600675
2325,2024-12-27,3992770.36108901,2952257.92957165
2326,2024-12-28,3976597.8576395,2973550.63202425
2327,2024-12-26,3990988.9817789,2959878.61716017
2328,2024-12-24,3975893.18521103,2980927.33218999
2329,2024-12-11,3994136.41193399,2954732.98145481
2330,2024-12-25,3985855.07814643,2958900.43674436
2331,2024-12-25,3990639.64151677,2954663.22013998
2332,2024-12-25,4005931.78271734,2956391.89912109
2333,2024-12-28,4011021.35389584,2959094.4760702
2334,2024-12-18,4000844.38715475,2955585.7914035
2335,2024-12-21,4002786.86787752,2963769.01443803
2336,2024-12-06,3995791.51937606,2953101.2691205
2337,2024-12-10,3991807.81583496,2947213.47881518
2338,2024-12-24,3991506.35328282,2953997.37824573
2339,2024-12-06,4009626.5364773,2954282.37805697
2340,2024-12-19,4001953.43148616,2953741.2308973
2341,2024-12-27,3966622.30709578,2969376.12012949
2342,2025-01-01,4034220.74420449,2966248.52481748
2343,2024-12-28,3987839.75927415,2947085.15690415
2344,2024-12-27,3999549.06291519,2956157.54447021
2345,2024-12-21,3993795.49669569,2951810.3212171
2346,2024-12-11,3979484.19812929,2977424.86359379
2347,2024-12-26,4003570.49494669,2951808.96461449
2348,2024-12-29,4004014.14349003,2955308.11468982
2349,2024-12-28,3992021.24563251,2952993.73084461
2350,2024-12-25,3999028.28036523,2940488.1151312
2351,2024-12-26,3998696.23997139,2956270.01074253
2352,2024-12-20,4005917.58229467,2954315.44902726
2353,2024-12-26,4000661.355115,2953393.27318749
2354,2024-12-10,4011645.44234839,2944824.56871867
2355,2024-12-28,3995655.93064462,2955405.92104762
2356,2024-12-20,3967669.46731443,2976234.82777816
2357,2024-12-28,4014030.02066603,2960412.49389198
2358,2024-12-23,4011731.92521899,2972085.94421695
2359,2024-12-27,3962031.71181582,2966581.45493246
2360,2024-12-24,3967604.19489802,2972298.7181192
2361,2024-12-14,4004948.77825134,2953413.87750285
2362,2024-12-23,4029325.22161527,2959979.62030131
2363,2024-12-28,3999553.25520235,2952845.14719595
2364,2024-12-27,4032256.8596426,2961452.99959347
2365,2024-12-27,3986297.42854358,2960770.72813105
2366,2024-12-15,3987063.29108906,2958006.1532737
2367,2024-12-16,4006163.43957873,2957577.98776918
2368,2024-12-26,3983686.40389918,2958928.20910686
2369,2024-12-30,3987578.34258626,2953978.07349191
2370,2024-12-23,4023118.07207523,2965059.68526837
2371,2024-12-23,4008034.86015477,2963163.87754839
2372,2024-12-25,3996873.02139877,2961033.64706917
2373,2024-12-28,3993842.71424365,2962672.38500034
2374,2024-12-07,4023997.62278939,2958452.060558
2375,2024-12-24,3994489.98946095,2959163.00957766
2376,2024-12-10,4005221.20207595,2951492.72327151
2377,2024-12-12,4014877.78195665,2961126.92958184
2378,2024-12-23,4004381.10223848,2952942.20941218
2379,2024-12-25,3998188.77088848,2940813.96013142
2380,2024-12-13,3998875.11063018,2953047.98398403
2381,2024-12-24,3991202.26992014,2958938.43750947
2382,2025-01-01,4008385.1888054,2955314.30349061
2383,2024-12-29,4012108.250619,2956435.80278184
2384,2024-12-26,4029959.29407765,2961412.22864938
2385,2024-12-11,4004720.73091081,2958823.28818067
2386,2024-12-28,3991751.85121538,2946905.21865621
2387,2024-12-24,3996408.64359733,2958651.11099814
2388,2025-01-01,3989562.58813921,2952391.10954899
2389,2024-12-12,4016869.13034611,2967058.51071037
2390,2024-12-26,3985467.22074501,2957629.83836464
2391,2024-12-06,3996715.09893768,2954406.99155386
2392,2024-12-26,4001331.8229423,2954983.73938766
2393,2024-12-26,4004548.56439716,2956054.65120631
2394,2024-12-26,4024322.05125476,2964814.15091559
2395,2024-12-27,4001019.41345379,2957673.96445776
2396,2024-12-25,3983178.17938222,2962245.63990841
2397,2024-12-27,4004600.01572877,2954482.87285621
2398,2024-12-28,4003008.89947418,2952615.55932715
2399,2024-12-29,4005131.87123217,2952565.61160483
2400,2024-12-14,4016452.64980215,2958977.01660368
2401,2024-12-09,3995212.73727315,2954287.07767313
2402,2024-12-21,3986458.19667799,2958497.46034176
2403,2024-12-12,4006320.20739978,2960065.25185475
2404,2024-12-26,3990249.76129066,2952819.09395298
2405,2024-12-19,4019281.35386609,2976305.0159008
2406,2024-12-27,3983052.72027727,2954683.39963318
2407,2025-01-01,4005052.37472324,2955712.33988758
2408,2024-12-30,3996464.30540645,2954676.20522729
2409,2024-12-20,4011519.23729793,2958597.69611984
2410,2024-12-16,4007770.24561607,2955723.5851098
2411,2024-12-12,3977303.82512989,2969773.47062843
2412,2024-12-20,4005033.73465592,2969133.61560844
2413,2024-12-27,4001345.37735888,2953563.68521651
2414,2024-12-27,4003816.86922623,2958264.46912074
2415,2024-12-24,3989025.27773325,2961978.34922645
2416,2024-12-13,4011662.01466466,2954651.62193983
2417,2024-12-27,4003088.44807091,2953568.85412666
2418,2024-12-12,4007932.4938923,2956805.64808495
2419,2025-01-01,3990954.48196985,2947752.87741235
2420,2024-12-05,4003231.90289624,2953416.22155787
2421,2024-12-25,4040759.86027506,2960065.54926581
2422,2024-12-23,4026358.16921212,2962686.10985601
2423,2025-01-01,3983519.21015025,2962022.86708456
2424,2024-12-28,3962695.65637802,2977823.43944094
2425,2024-12-29,4017009.26180536,2957717.82408308
2426,2024-12-28,3995668.57564892,2969191.02350717
2427,2024-12-29,3998187.65056456,2959767.86459046
2428,2024-12-24,3988253.05897467,2956820.62320155
2429,2024-12-13,3990048.95474086,2970855.71593779
2430,2024-12-18,3996099.06014179,2952447.42537507
2431,2024-12-28,4013037.99806064,2958420.83084008
2432,2024-12-18,3985635.73067629,2961343.44965692
2433,2024-12-25,3994129.26183778,2956522.56482656
2434,2024-12-13,3989870.70745551,2952640.34293084
2435,2024-12-27,4010932.66525951,2958168.12340896
2436,2024-12-30,3982302.34655864,2943428.01764599
2437,2024-12-29,4024328.16875617,2961655.64035168
2438,2024-12-26,3999095.44998895,2953383.9779288
2439,2024-12-19,4023635.59497322,2958482.25593824
2440,2024-12-29,3999746.62477894,2953870.16359368
2441,2025-01-01,4036533.02878412,2962154.4384972
2442,2024-12-29,3996806.73903757,2970437.98007552
2443,2024-12-27,3987861.54956851,2956946.47046723
2444,2024-12-28,3974121.46680499,2972204.76459217
2445,2024-12-17,3970715.49110854,2967711.93661017
2446,2024-12-18,3998487.01371203,2943495.22039183
2447,2024-12-24,3987212.41369845,2968314.4160703
2448,2024-12-20,3990976.30079299,2957891.96511401
2449,2024-12-28,3992755.42360312,2961341.78696792
2450,2024-12-26,4023113.43192614,2963619.20316487
2451,2024-12-09,4009689.45501534,2957922.17970114
2452,2024-12-20,3988146.77227086,2961772.99817702
2453,2024-12-18,4002516.49312599,2940904.1161147
2454,2024-12-23,3990652.767759,2952398.14144081
2455,2024-12-28,3995741.32705462,2957035.01486453
2456,2025-01-01,3992075.11436034,2956955.3911556
2457,2024-12-25,4010767.62023796,2953754.99553094
2458,2024-12-30,4010859.60301381,2958507.14224534
2459,2024-12-13,3987810.33765865,2960882.44175212
2460,2024-12-23,3981149.90038388,2964226.15301416
2461,2024-12-28,3989580.29021717,2961306.42739765
2462,2024-12-28,3997924.3091868,2954615.40198369
2463,2025-01-01,3991542.21180771,2958852.588052
2464,2024-12-30,4028811.42599594,2962207.84400188
2465,2024-12-08,3965970.13427064,2969058.67263799
2466,2024-12-30,4009383.39332167,2957064.35221272
2467,2024-12-23,3990479.98736281,2938115.17577847
2468,2024-12-28,4005966.25845364,2951527.08345876
2469,2024-12-28,3984894.38712047,2960111.9163097
2470,2024-12-15,4007982.35123168,2955043.3545214
2471,2024-12-28,4015315.03579687,2960633.75840882
2472,2024-12-26,3987088.64284612,2957303.00355682
2473,2024-12-28,3982754.57931963,2974579.14328635
2474,2024-12-23,3972221.67021348,2969427.61033041
2475,2024-12-15,3999282.31962546,2957895.85027444
2476,2024-12-25,4025796.67763026,2959536.13084901
2477,2024-12-18,4008698.49629906,2959218.34464884
2478,2025-01-01,3985541.00019308,2959983.82021858
2479,2024-12-30,4014961.01743492,2961005.82276568
2480,2024-12-28,4013305.96351258,2959862.41204195
2481,2024-12-30,3999995.68867665,2955259.76051689
2482,2025-01-01,3997353.07002885,2958653.38047002
2483,2024-12-08,3993443.60066224,2956180.22220002
2484,2024-12-30,4025199.55048897,2959745.87266479
2485,2025-01-01,4000511.5682788,2954776.33224988
2486,2025-01-01,4001737.23820846,2956267.94647432
2487,2024-12-28,4025930.68446436,2962460.71442822
2488,2024-12-14,3997606.26111995,2959227.67804369
2489,2025-01-01,3973901.51639462,2969866.22901286
2490,2024-12-28,3983984.08878232,2962649.42955873
2491,2024-12-27,3969106.61427973,2973952.80461554
2492,2024-12-12,3998508.92706148,2950785.47789268
2493,2025-01-01,4011725.77759272,2969009.25432005
2494,2024-12-10,3994917.68797579,2969222.09799367
2495,2024-12-08,3985101.49321553,2962052.51117813
2496,2024-12-23,3966593.1119465,2969055.36428329
2497,2024-12-21,4007308.24769863,2958628.49855723
2498,2024-12-30,4003273.44167404,2953372.67092409
2499,2024-12-29,3994802.75480692,2958402.06424666
2500,2024-12-11,3992372.96848651,2958437.66143289
2501,2024-12-30,3984646.70182252,2957804.86048044
2502,2024-12-30,3986867.8699329,2956577.65545416
2503,2024-12-26,4007900.69873356,2956979.29242487
2504,2024-12-28,3983663.75904491,2958863.76685777
2505,2024-12-29,4008811.39731486,2967170.94817589
2506,2024-12-15,4023326.31633015,2963872.82574055
2507,2025-01-01,3993386.48861024,2955566.61869607
2508,2024-12-13,4008989.1127668,2964058.60078711
2509,2024-12-15,3983190.78756248,2959053.58437658
2510,2024-12-26,3987374.58352666,2958314.6367979
2511,2024-12-15,4015227.98866911,2964712.56908861
2512,2025-01-01,3997388.76270543,2954185.51967009
2513,2024-12-30,4004832.59217127,2969682.12053653
2514,2024-12-14,3997642.80998955,2967678.72742152
2515,2024-12-23,4005927.14896508,2957587.1416005
2516,2024-12-08,3985761.24675619,2960230.67683854
2517,2024-12-28,4034508.85865208,2962787.78696763
2518,2024-12-29,4031399.72648496,2963188.94491004
2519,2025-01-01,3995581.59983562,2971473.16300504
2520,2024-12-11,3991749.95823033,2946361.87946631
2521,2024-12-13,3989870.15267041,2956406.07077431
2522,2024-12-24,3971602.67862549,2966699.59280999
2523,2024-12-30,3991443.10802373,2969583.63944607
2524,2024-12-30,3983825.43430206,2957272.32074709
2525,2024-12-24,3990761.88859856,2974469.14260575
2526,2024-12-29,4021685.56393619,2939231.78135511
2527,2025-01-01,3969408.36288364,2971480.1000592
2528,2024-12-29,3970904.16376425,2972275.0954637
2529,2024-12-28,3993540.58216029,2958077.39663982
2530,2025-01-01,3999405.9441656,2958968.70146717
2531,2024-12-13,3968348.0307936,2969235.77965826
2532,2024-12-28,4002813.22371494,2969919.6098257
2533,2024-12-30,4011558.02470986,2956153.84056889
2534,2025-01-01,3990887.83231486,2971790.95828628
2535,2024-12-29,3983458.58751449,2957774.32999301
2536,2024-12-27,4021223.22638853,2964254.61306018
2537,2024-12-29,4010339.72605358,2959442.31565271
2538,2024-12-29,4031414.85849539,2960196.20949137
2539,2025-01-01,3990236.45982493,2952413.65593976
2540,2024-12-19,4006717.02521363,2962899.68817732
2541,2025-01-01,4005533.46984792,2958167.94965748
2542,2024-12-12,4007389.61352462,2954777.16669626
2543,2024-12-28,3992030.10522892,2956527.02799416
2544,2024-12-15,3983649.42245677,2975142.28911391
2545,2024-12-28,4013533.09439106,2961336.42619105
2546,2024-12-10,3994878.0546086,2955573.37807854
2547,2024-12-28,3990454.83211733,2958596.7059286
2548,2024-12-13,3996173.90301557,2955775.3227623
2549,2025-01-01,3988323.23816059,2958317.64766694
2550,2025-01-01,3998730.945776,2956543.46240309
2551,2024-12-24,3964927.83389955,2976550.83506966
2552,2025-01-01,3989994.07404754,2957572.59933091
2553,2024-12-28,4004176.86355731,2957681.28418857
2554,2024-12-26,4021742.35961334,2960824.19558973
2555,2024-12-24,3994102.42619868,2957807.96337357
2556,2024-12-18,3994415.27303307,2962410.70778392
2557,2025-01-01,3998020.95712645,2959329.10787103
2558,2024-12-27,4023004.86164198,2959798.9842327
2559,2024-12-28,3992974.75736298,2957832.25043996
2560,2024-12-28,3996758.30726287,2956939.33084058
2561,2024-12-15,3985540.52776571,2959152.06105767
2562,2025-01-01,4022228.98250632,2962741.13374885
2563,2025-01-01,4008485.39750698,2956433.41869819
2564,2025-01-01,3992522.29081767,2959020.71660575
2565,2024-12-29,4026241.58263778,2963532.90648967
2566,2024-12-28,4008131.34787657,2956711.63194527
2567,2025-01-01,4012213.50798147,2960539.91315536
2568,2024-12-29,4006807.52940663,2958367.49029599
2569,2024-12-29,3983322.32033105,2959033.67253439
2570,2024-12-12,3976543.55857996,2963051.17937491
2571,2024-12-24,3989986.79653342,2957195.0628584
2572,2024-12-30,3999157.35736214,2951221.3961253
2573,2025-01-01,3990489.26339093,2953327.57573168
2574,2025-01-01,4022170.38503234,2933417.38413293
2575,2024-12-30,3993235.89667772,2954764.77396286
2576,2025-01-01,4004184.85734125,2956622.67216579
2577,2024-12-29,3998188.84689715,2955195.22489363
2578,2025-01-01,4007186.96840243,2963928.63118121
2579,2025-01-01,3997353.41763386,2957641.14955587
2580,2025-01-01,4008412.08498306,2954533.30350934
2581,2025-01-01,3988427.04476157,2957225.29553738
2582,2024-12-23,4003047.88876208,2951625.64991525
2583,2025-01-01,3994056.15232073,2957892.10805169
2584,2024-12-23,3986891.37271284,2966815.36238641
2585,2024-12-30,3998052.15531308,2953739.92487807
2586,2024-12-30,3999513.5574184,2960161.49526558
2587,2025-01-01,4030564.36611669,2960553.42330069
2588,2024-12-28,4023313.70812233,2963804.59698334
2589,2025-01-01,4001443.25582206,2956919.35380735
2590,2024-12-22,3989239.92694286,2958150.91646991
2591,2025-01-01,3982414.70886491,2947661.26044599
2592,2024-12-17,3984590.15706145,2960218.28314261
2593,2025-01-01,4000658.39693831,2953258.77206982
2594,2025-01-01,3997792.61623636,2951880.31105594
2595,2024-12-17,4015386.45071449,2960066.68757892
2596,2025-01-01,3994203.0854874,2956450.7182488
2597,2025-01-01,3983606.59586732,2959434.30673113
2598,2025-01-01,4001340.50810451,2931506.11195659
2599,2025-01-01,3967560.69359781,2972016.65567746
2600,2024-12-18,4019447.88950411,2933731.30750025
2601,2025-01-01,4003063.98771267,2955869.06062635
2602,2024-12-28,4012372.54309366,2957423.28877935
2603,2024-12-13,3989630.0012831,2959841.65828518
2604,2025-01-01,3988652.38686657,2959882.32503087
2605,2024-12-17,3993411.26417903,2948715.38937515
2606,2024-12-20,3987168.90505573,2942840.53282977
2607,2024-12-28,4016579.03871536,2932777.60190007
2608,2025-01-01,3987779.90981077,2952892.25643201
2609,2024-12-28,3985181.96468055,2970168.47295735
2610,2024-12-23,4004980.31936881,2952333.05721253
2611,2025-01-01,3992907.14226884,2966485.97437508
2612,2024-12-10,3992158.11471119,2967765.94340503
2613,2024-12-28,3959868.80884667,2973953.68366569
2614,2024-12-29,4025164.25883783,2964646.19238432
2615,2025-01-01,4011923.08461108,2960600.46621623
2616,2025-01-01,4004447.77791532,2953946.27785048
2617,2024-12-28,3991301.83908015,2959711.40907855
2618,2025-01-01,4006525.45065753,2956442.05440909
2619,2025-01-01,3996322.57367248,2954041.46134326
2620,2024-12-15,4002543.79930267,2952941.30829988
2621,2025-01-01,4007768.82414593,2956298.8396575
2622,2025-01-01,3989092.98998487,2955519.23962762
2623,2024-12-11,3990121.77196941,2956662.83351801
2624,2025-01-01,3991036.44074792,2951709.11421205
2625,2025-01-01,3992663.28568312,2957121.95849627
2626,2024-12-26,4010727.93599797,2968688.11819629
2627,2024-12-10,4011320.260047,2975620.36806019
2628,2024-12-29,3993806.38362404,2951612.74704082
2629,2025-01-01,3998192.90481835,2957275.69129349
2630,2025-01-01,3990393.30013063,2959255.07150315
2631,2025-01-01,4006908.76474153,2964667.05871027
2632,2024-12-25,3992980.95732245,2949741.35884184
2633,2024-12-29,3995219.46617998,2955390.67303894
2634,2024-12-25,4031261.63013701,2961644.24533796
2635,2024-12-24,3957996.39796074,2987295.11657083
2636,2024-12-17,3967961.66353394,2969524.05657456
2637,2025-01-01,3999191.31642223,2958966.207688
2638,2024-12-30,3981321.53357515,2972754.22615203
2639,2025-01-01,3991185.59583701,2957566.06485575
2640,2024-12-24,4008767.05728052,2969112.51304569
2641,2025-01-01,3991998.90046549,2954485.78048862
2642,2025-01-01,3994891.54089473,2953610.57014635
2643,2024-12-22,4006605.01301758,2957032.97701812
2644,2024-12-29,3981333.50221825,2960078.64657824
2645,2024-12-28,4016521.77626975,2966206.85810397
2646,2025-01-01,3996649.58075392,2960282.31511184
2647,2025-01-01,4011817.11695443,2960126.90082217
2648,2024-12-15,4005336.64128047,2952103.17684315
2649,2025-01-01,4005527.4063314,2954754.40604712
2650,2024-12-30,4026241.74524901,2962031.6865604
2651,2024-12-16,3993134.8557701,2958005.07655918
2652,2025-01-01,4003218.31775725,2955191.69315403
2653,2024-12-18,4029460.78111627,2962793.16573961
2654,2025-01-01,3993482.98521516,2957195.30592616
2655,2024-12-30,3973193.82267186,2969560.82446667
2656,2025-01-01,4012927.52704934,2956273.35736033
2657,2024-12-28,3955657.30341749,2977118.38612415
2658,2024-12-12,4010696.74764937,2957025.7467904
2659,2024-12-19,4012173.8916867,2977237.80370818
2660,2025-01-01,4019678.43190996,2941787.89871192
2661,2025-01-01,4022390.54417954,2959476.46264892
2662,2025-01-01,4008959.64430986,2975772.40354483
2663,2024-12-16,3997051.44346404,2955048.5601676
2664,2024-12-30,4007765.12926901,2981598.07974405
2665,2024-12-19,3999734.7810177,2956908.40655422
2666,2025-01-01,4002939.66612206,2953705.24898957
2667,2024-12-13,3990467.74249125,2952307.8926529
2668,2025-01-01,3996241.65929828,2969246.23722183
2669,2025-01-01,3963536.02351497,2972291.06026498
2670,2025-01-01,3985395.85833258,2961898.94386912
2671,2025-01-01,3960749.8576088,2982098.84177867
2672,2024-12-30,3994656.70138483,2962408.69412338
2673,2025-01-01,3984521.2790501,2959941.74677538
2674,2025-01-01,4006101.35134105,2952001.79384592
2675,2025-01-01,3981150.01134037,2961492.41070288
2676,2025-01-01,4022995.90943063,2960012.64694881
2677,2025-01-01,3994837.62685259,2949359.5249166
2678,2025-01-01,3990605.2655328,2953493.13745682
2679,2025-01-01,3989889.0035364,2958385.83191346
2680,2025-01-01,4004944.29968549,2963070.38759404
2681,2024-12-27,4018316.89184739,2967106.65158377
2682,2025-01-01,4007390.85635312,2954987.52912702
2683,2025-01-01,4011400.44680503,2944679.20319746
2684,2024-12-26,3987944.82935978,2973370.51146538
2685,2024-12-19,3987881.44125291,2958581.07257882
2686,2025-01-01,3996701.80917595,2957244.18113343
2687,2025-01-01,3997157.09334435,2953110.07396972
2688,2025-01-01,3985701.66915832,2959518.29990365
2689,2025-01-01,3984644.99355807,2960276.05089765
2690,2025-01-01,3989126.8994785,2960834.96765357
2691,2025-01-01,4029274.81669184,2960470.96869221
2692,2025-01-01,4013214.69477934,2958832.13486621
2693,2024-12-17,4029457.92651684,2962594.43334918
2694,2025-01-01,4024878.45142813,2961974.88333464
2695,2024-12-26,3996015.17452311,2968690.48963727
2696,2024-12-25,4028426.64296723,2961990.05962663
2697,2024-12-28,3994060.95143254,2959304.34317766
2698,2024-12-16,4003035.01983783,2955240.15103526
2699,2024-12-17,3996231.39915448,2954651.98916658
2700,2024-12-13,3999770.52995571,2958134.8037637
2701,2025-01-01,4000098.13328971,2958344.38622577
2702,2025-01-01,3991253.67521301,2948542.30003027
2703,2025-01-01,3981837.46919595,2949016.50380388
2704,2025-01-01,3986871.7490054,2957745.17725066
2705,2025-01-01,4001717.26036392,2954651.26971635
2706,2025-01-01,3997352.00082487,2970988.38904228
2707,2025-01-01,3966255.52293849,2972280.97060433
2708,2025-01-01,4008983.65659982,2969506.3260222
2709,2024-12-24,3982836.38666167,2959998.83510477
2710,2025-01-01,4009357.95800697,2969528.86154606
2711,2025-01-01,3985279.40604806,2953219.95758581
2712,2025-01-01,3991663.7073533,2956910.74497133
2713,2025-01-01,3966181.31833999,2970435.75867388
2714,2025-01-01,4012142.79511544,2964223.58525324
2715,2024-12-24,3990886.17704846,2960299.98252422
2716,2024-12-24,3987558.71046153,2956960.75347718
2717,2024-12-28,4021590.54554412,2962417.54013961
2718,2025-01-01,3989466.82335666,2953294.0266499
2719,2025-01-01,3985216.74804199,2954132.07934402
2720,2025-01-01,3994117.18243216,2956876.28575795
2721,2025-01-01,4005528.58957631,2959839.60696534
2722,2024-12-20,3987906.74837345,2956652.34754211
2723,2025-01-01,3987663.94628861,2971778.7237779
2724,2024-12-16,3988452.04974072,2960058.04341806
2725,2025-01-01,4043585.90906524,2955207.41155804
2726,2025-01-01,4042564.5129337,2968239.01966253
2727,2024-12-25,4011093.58095591,2979563.60293379
2728,2024-12-22,3986182.06953847,2952008.30489293
2729,2024-12-22,4010718.41174815,2958686.55582748
2730,2024-12-17,3983659.37774719,2960567.20468814
2731,2025-01-01,3992683.4878821,2957173.13139875
2732,2025-01-01,4023700.05270841,2959456.00953424
2733,2025-01-01,3998705.67780894,2957792.72520441
2734,2024-12-19,4003816.11656201,2931365.81079372
2735,2025-01-01,3967863.35759554,2970826.05416695
2736,2025-01-01,3961095.55051296,2973632.67126494
2737,2024-12-27,4005025.48290141,2955020.99021736
2738,2024-12-29,3985401.83357252,2958945.300471
2739,2025-01-01,4003404.22661087,2955189.80632947
2740,2024-12-22,3997856.30729856,2955709.90196723
2741,2025-01-01,4003867.86772186,2968509.98213609
2742,2024-12-16,4010548.14967201,2955512.28671124
2743,2024-12-22,3988628.6536051,2961298.73318941
2744,2024-12-18,3989244.80758281,2953018.69937288
2745,2024-12-28,4002708.11049634,2957147.59916905
2746,2025-01-01,4023277.19887038,2953972.60861493
2747,2024-12-22,3972229.76208021,2970986.84935646
2748,2025-01-01,3997660.4029216,2955063.36953031
2749,2025-01-01,4003741.66360174,2956971.10270048
2750,2025-01-01,4028783.78237925,2960304.75741436
2751,2024-12-20,3989746.49222033,2959898.31769532
2752,2025-01-01,4028729.91388446,2961868.97187
2753,2025-01-01,3999669.01031911,2954216.99773068
2754,2025-01-01,3961631.01667179,2974839.35453144
2755,2024-12-18,3996484.65144975,2957706.4996536
2756,2024-12-14,4015095.6012417,2969985.64420322
2757,2025-01-01,4006227.83314179,2963771.97946582
2758,2025-01-01,3997868.74447353,2960461.59066917
2759,2024-12-29,3992978.75689592,2957862.85855934
2760,2024-12-27,4005926.79622633,2957604.05142512
2761,2024-12-30,3984861.06793877,2945776.35742195
2762,2025-01-01,3999141.7977109,2944292.84540998
2763,2025-01-01,3984406.83246907,2960483.7649711
2764,2025-01-01,4013612.03984251,2975523.57909977
2765,2025-01-01,3989962.35712508,2969474.3955621
2766,2025-01-01,4014107.39118621,2961217.44092396
2767,2024-12-25,4021551.78755483,2932843.3060232
2768,2024-12-22,4024377.26685138,2964259.02536179
2769,2025-01-01,4014092.39624756,2960043.55189058
2770,2025-01-01,4001764.74052942,2956931.90605384
2771,2025-01-01,4007998.88975583,2968854.67804798
2772,2024-12-28,3990635.9653713,2947380.91973602
2773,2025-01-01,4000304.88590991,2968020.0353743
2774,2025-01-01,3987592.89647817,2961101.40448986
2775,2025-01-01,3968498.19745425,2969988.26276599
2776,2025-01-01,3989214.48956661,2957278.41377992
2777,2025-01-01,4037175.60409774,2945280.19356706
2778,2025-01-01,3969755.68333145,2974060.70626724
2779,2025-01-01,3990953.27476808,2956786.90318572
2780,2025-01-01,4006570.29031388,2963638.34599146
2781,2025-01-01,4005765.12430388,2962859.83247466
2782,2025-01-01,3987470.71845998,2955158.19301327
2783,2024-12-18,3998898.18742961,2952616.21025728
2784,2025-01-01,4004711.08668917,2969236.66287317
2785,2025-01-01,4002160.52506578,2953159.65385687
2786,2024-12-23,4016829.97735583,2965166.45325203
2787,2025-01-01,4007068.11566993,2957237.14785524
2788,2025-01-01,3995366.75808694,2953895.80773315
2789,2025-01-01,3990997.41005681,2959283.80703784
2790,2025-01-01,3988416.84244882,2972651.42440081
2791,2025-01-01,3987087.8362009,2956527.01805365
2792,2024-12-15,4005773.54928703,2953902.94635089
2793,2024-12-30,3986379.85721907,2971125.57410881
2794,2025-01-01,3998162.65430579,2955392.668423
2795,2025-01-01,3997177.98861743,2956348.91111069
2796,2025-01-01,3999831.5320867,2958833.16461325
2797,2024-12-26,3987413.14423694,2957687.20548316
2798,2025-01-01,4022268.85417752,2958545.73207999
2799,2025-01-01,4003744.12072732,2970302.3064338
2800,2025-01-01,3987512.08959916,2957032.61060956
2801,2025-01-01,4023684.0981498,2963814.1057171
2802,2025-01-01,3995095.74077949,2974824.26567677
2803,2024-12-19,3998669.57065731,2954739.57821536
2804,2025-01-01,4004542.06888356,2950585.68773281
2805,2024-12-20,4015452.80896506,2964259.43088929
2806,2024-12-20,4009657.75329797,2950832.69993068
2807,2024-12-18,3995031.64305763,2953686.47581051
2808,2025-01-01,3997575.11823553,2942953.16363764
2809,2024-12-13,3989851.15408559,2960409.8558565
2810,2024-12-16,3992071.27808349,2956999.45059539
2811,2024-12-28,3991746.79339043,2957434.13362394
2812,2025-01-01,3983025.88063626,2960521.20740505
2813,2025-01-01,3995184.55116749,2954655.86727057
2814,2024-12-22,3990728.4842587,2957435.51233462
2815,2025-01-01,4004607.83826157,2956685.06494792
2816,2025-01-01,3994118.45244621,2956530.70300835
2817,2024-12-19,4024699.48697166,2962620.64423665
2818,2024-12-29,4000094.60185227,2952239.73404822
2819,2025-01-01,4000453.35646558,2955711.66738362
2820,2025-01-01,4003351.84551722,2969387.75452388
2821,2024-12-21,3989666.55004823,2951017.46883223
2822,2025-01-01,4014388.12329611,2978831.83754801
